X,Y,OBJECTID_1,OBJECTID,GCOMPID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,PIPECO,COMPID,OPERATOR,POSREL,NUM_UNITS,CERT_HP,PLANT_COST,EXP_FUEL,EXP_OTHER,GAS_COMPRE,OP_COMP_HR,OP_NUM_COM,OP_DATE_PE,EXP_POWER,ELEC_COMPR
-88.918954078,44.3356142870001,38,38,GCOMP1031,WEYAUWEGA,E6135 CR-X,WEYAUWEGA,WI,54983,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WAUPACA,55135,USA,44.335614287,-88.918954078,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/11/04 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,1,6000,12479763,0,0,0,1460,1,2012/11/24 00:00:00+00,554429,3463501
-110.243088265,41.4421302120001,39,39,GCOMP1032,WYOMING - EAKIN/MUDDY CREEK,"EAKIN STATION RD; 7 MI NW OF EXIT 48 I-80 E",FORT BRIDGER,WY,82933,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,UINTA,56041,USA,41.442130212,-110.243088265,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/11 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.questarpipeline.com/,QUESTAR PIPELINE COMPANY,55,QUESTAR PIPELINE COMPANY,WITHIN 40 FEET,5,15080,25148567,798777,544821,281700,7059,5,2012/02/29 00:00:00+00,0,0
-117.405781314,47.2774716380001,40,40,GCOMP1033,#6- ROSALIA,EAST 315 BABB ROAD,ROSALIA,WA,99170,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SPOKANE,53063,USA,47.277471638,-117.405781314,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/18 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.gastransmissionnw.com/,GAS TRANSMISSION NORTHWEST LLC,86,GAS TRANSMISSION NORTHWEST LLC,WITHIN 40 FEET,3,48000,50453085,4053075,266640,1484643,11576,2,2012/04/05 00:00:00+00,0,0
-80.0535389999999,42.0976000000001,41,41,GCOMP1034,SUMMIT,EAST GRANDVIEW BLVD. & GRANDVIEW BLVD.,ERIE,PA,16510,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ERIE,42049,USA,42.0976,-80.053539,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/16 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,2,880,1589586,32864,144438,12529,3156,1,2012/12/11 00:00:00+00,12899,149674
-104.201781768,46.3025118780001,42,42,GCOMP1035,SOUTH BAKER,EAST OF CORAL CREEK RD/ (5.83 MILES SE OF BAKER),BAKER,MT,59313,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FALLON,30025,USA,46.302511878,-104.201781768,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015/08/14 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://transmission.wbienergy.com/,WILLISTON BASIN INTERSTATE PIPELINE COMPANY,49,WILLISTON BASIN INTERSTATE PIPELINE COMPANY,WITHIN 40 FEET,2,3360,4208528,194327,103510,72709,8750,2,2012/06/05 00:00:00+00,0,0
-80.312014432,25.8314664960001,43,43,GCOMP1036,STATION 22,EAST OF LEHMAN FACILITY AT 6801 NW 72ND AVENUE,HIALEAH,FL,33166,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MIAMI-DADE,12025,USA,25.831466496,-80.312014432,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/18 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://fgttransfer.energytransfer.com/,"FLORIDA GAS TRANSMISSION COMPANY, LLC",34,"FLORIDA GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,2,8500,-999,0,988115,0,5580,1,2012/01/03 00:00:00+00,0,0
-102.326906404,34.30540633,44,44,GCOMP1037,DIMMITT,"EL PASO CAMP RD/TX-199; (16 MI S OF DIMMITT ON HWY 385, THEN W 1 MI)",DIMMITT,TX,79027,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LAMB,48279,USA,34.30540633,-102.326906404,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/21 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,https://pipeportal.kindermorgan.com/,"EL PASO NATURAL GAS COMPANY, L.L.C.",33,"EL PASO NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,5,6750,5078284,131027,317366,43734,3762,2,2012/03/04 00:00:00+00,0,0
-113.455861,33.539606,45,45,GCOMP1038,WENDEN,EL PASO NATURAL GAS COMPANY ACCESS RD (SOUTH OF I 10 AT MP 63),WENDEN,AZ,85348,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LA PAZ,04012,USA,33.539606,-113.455861,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE, IMAGERY",2015/10/09 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,https://pipeportal.kindermorgan.com/,"EL PASO NATURAL GAS COMPANY, L.L.C.",33,"EL PASO NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,2,15760,22247765,730086,428374,282813,4750,2,2012/08/31 00:00:00+00,0,0
-109.124965645,35.6158376450001,46,46,GCOMP1039,WINDOW ROCK,EL PASO STATION RD/WEST OF INDIAN RTE 12,WINDOW ROCK,AZ,86511,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,APACHE,04001,USA,35.615837645,-109.124965645,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE, IMAGERY",2015/10/09 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,https://pipeportal.kindermorgan.com/,"EL PASO NATURAL GAS COMPANY, L.L.C.",33,"EL PASO NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,13,36000,41931170,3497409,2970578,1329144,58301,8,2012/04/07 00:00:00+00,0,0
-122.559087546,46.9139166940001,47,47,GCOMP104,FORT LEWIS,11885 BALD HILL RD SE,YELM,WA,98597,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,THURSTON,53067,USA,46.913916694,-122.559087546,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015/08/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.northwest.williams.com/,NORTHWEST PIPELINE GP,37,NORTHWEST PIPELINE GP,WITHIN 40 FEET,1,4700,683466,0,0,0,0,0,1970/01/01 00:00:00+00,0,0
-80.819446592,39.132210286,48,48,GCOMP1040,MAXWELL,ELK LICK RUN (WV-5/23)/1.8 MILES SOUTH OF SUMMERS,SUMMERS,WV,26421,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,DODDRIDGE,54017,USA,39.132210286,-80.819446592,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015/10/15 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,1,440,4555170,133121,157532,45847,8767,1,2012/12/12 00:00:00+00,133121,-999
-77.920066,42.8486770000001,49,49,GCOMP1041,#233 - GENESEO,FEDERAL RD. & DOW RD.,GENESEO,NY,14454,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LIVINGSTON,36051,USA,42.848677,-77.920066,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/03 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,2,7000,15680998,179682,107516,64962,1077,1,2012/01/25 00:00:00+00,0,0
-79.835632,38.8206700000001,50,50,GCOMP1042,FILES CREEK,FILES CREEK RD.,BEVERLY,WV,26253,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,RANDOLPH,54083,USA,38.82067,-79.835632,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/29 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,10,14600,12399660,1937622,1681725,682471,59968,10,2012/11/07 00:00:00+00,61801,-999
-80.647451,39.1102760000001,51,51,GCOMP1043,WOLF RUN,FINK CREEK ROAD,CAMDEN,WV,26338,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LEWIS,54041,USA,39.110276,-80.647451,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015/09/22 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,4,7100,27529621,181988,481882,61526,3193,2,2012/10/03 00:00:00+00,0,0
-78.678322,41.2183610000001,52,52,GCOMP1044,BOONE MOUNTAIN,FIRE TOWER-RATTLESNAKE RD/NE OF BUNDY CEMETARY RD,BROCKPORT,PA,15823,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ELK,42047,USA,41.218361,-78.678322,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015/10/06 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,2,300,411133,20735,52736,7905,5221,2,2012/01/15 00:00:00+00,6146,46273
-80.6448369999999,39.765788,53,53,GCOMP1045,ADALINE,FISH CREEK & GREENFIELD RIDGE,ADALINE,WV,26033,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MARSHALL,54051,USA,39.765788,-80.644837,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/29 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,7,8800,10135818,365378,731705,135753,14827,3,2012/02/13 00:00:00+00,0,0
-79.081835605,41.120152708,54,54,GCOMP1046,KNOX,FIVE MILE RUN ROAD (SOUTH),BROOKVILLE,PA,15825,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JEFFERSON,42065,USA,41.120152708,-79.081835605,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/16 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,4,1968,7329325,127034,190536,48430,15635,2,2012/02/08 00:00:00+00,11934,132586
-95.893353,29.1451420000001,55,55,GCOMP1047,STATION 4,FM 1728 HWY & HILL RD.,PLEDGER,TX,77468,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MATAGORDA,48321,USA,29.145142,-95.893353,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/18 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://fgttransfer.energytransfer.com/,"FLORIDA GAS TRANSMISSION COMPANY, LLC",34,"FLORIDA GAS TRANSMISSION COMPANY, LLC",WITHIN 40 FEET,2,4000,5360931,16080,456239,5893,375,0,2012/01/03 00:00:00+00,0,0
-96.127964,29.405694,56,56,GCOMP1048,STATION 301 - WHARTON,FM-1161,WHARTON,TX,77488,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WHARTON,48481,USA,29.405694,-96.127964,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/16 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,6,16800,9632203,0,0,52,2,0,1970/01/01 00:00:00+00,0,0
-101.221028512,36.4762480220001,57,57,GCOMP1049,TEXAS-HANSFORD-HANSFORD COUNTY,FM-1261,SPEARMAN,TX,79081,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HANSFORD,48195,USA,36.476248022,-101.221028512,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/11 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://peplmessenger.energytransfer.com/,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",28,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",WITHIN 40 FEET,11,8200,7982888,2663461,0,887748,31023,6,2012/07/20 00:00:00+00,0,0
-121.035687904,44.4387488680001,58,58,GCOMP105,#11- MADRAS,11900 US-26,MADRAS,OR,97741,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JEFFERSON,41031,USA,44.438748868,-121.035687904,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/18 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.gastransmissionnw.com/,GAS TRANSMISSION NORTHWEST LLC,86,GAS TRANSMISSION NORTHWEST LLC,WITHIN 40 FEET,2,25100,33855878,119779,78887,43875,455,2,2012/06/28 00:00:00+00,0,0
-101.048074045,36.085993611,59,59,GCOMP1050,SPEARMAN PLANT,FM-281,PERRYTON,TX,79070,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,OCHILTREE,48357,USA,36.085993611,-101.048074045,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/10/19 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.dcpmidstream.com/,"CIMARRON RIVER PIPELINE, LLC",575,"CIMARRON RIVER PIPELINE, LLC",WITHIN 40 FEET,5,12050,12392502,0,1964741,551245,32411,5,2012/10/18 00:00:00+00,115672,2096528
-101.536756,35.693162,60,60,GCOMP1051,STATION 111 - FRITCH,"FM-687; PHILLIPS CAMP RD",FRITCH,TX,79036,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HUTCHINSON,48233,USA,35.693162,-101.536756,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/16 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,5,9120,3051561,0,0,0,0,0,1970/01/01 00:00:00+00,0,0
-79.719738,41.97173,61,61,GCOMP1052,CARTER HILL,FOLLET RD/WEST OF BUFFALO RD,CORRY,PA,16407,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ERIE,42049,USA,41.97173,-79.719738,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015/10/06 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,2,765,2013247,15148,21771,5775,2480,1,2012/03/26 00:00:00+00,4262,44401
-95.337706998,30.6468341460001,62,62,GCOMP1053,HUNTSVILLE,FOREST SERVICE ROAD 207,OAKHURST,TX,77359,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SAN JACINTO,48407,USA,30.646834146,-95.337706998,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/01 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,1,10500,9218534,5667,0,2076,38,1,2012/10/31 00:00:00+00,20605,113280
-80.4492079999999,39.129627,63,63,GCOMP1054,LIGHTBURN,FORK RIVER ROAD & RT 8,JANE LEW,WV,26378,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LEWIS,54033,USA,39.129627,-80.449208,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/21 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,7,28120,46132400,920109,2750757,309216,9737,5,2012/12/28 00:00:00+00,0,0
-87.225853,38.5067080000001,64,64,GCOMP1055,#2110 PETERSBURG,FORTY DOLLAR RD/ NORTH OF E. DOANE LN,PETERSBURG,IN,47567,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PIKE,18125,USA,38.506708,-87.225853,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015/10/05 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,www.mgt.nborder.com,MIDWESTERN GAS TRANSMISSION COMPANY,5,MIDWESTERN GAS TRANSMISSION COMPANY,WITHIN 40 FEET,4,11640,12018794,0,0,233095,8054,3,2012/11/03 00:00:00+00,0,0
-91.2559199999999,46.584569,65,65,GCOMP1056,IRON RIVER,"FR-420/FR-242; 3 MILES NORTH OF 13975 US-2, IRON RIVER, WI 54847",ASHLAND,WI,54806,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BAYFIELD,55007,USA,46.584569,-91.25592,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/18 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.glgt.com/,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,51,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,WITHIN 40 FEET,2,31300,31055820,97568,215973,36244,197,1,2012/10/03 00:00:00+00,0,0
-99.388086712,36.2864534830001,66,66,GCOMP1057,WOODWARD COUNTY 2,"FROM E0510 RD (SMITH AVE) & OK 34 (1ST ST) IN SHARON, OK, DRIVE 3 MILES WEST ON E0510 RD THEN 0.8 MILE NORTH ON N2030",FARGO,OK,73840,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WOODWARD,40153,USA,36.286453483,-99.388086712,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, U.S. FEDERAL REGISTER",2015/10/16 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.dcpmidstream.com/,"CIMARRON RIVER PIPELINE, LLC",575,"CIMARRON RIVER PIPELINE, LLC",WITHIN 40 FEET,4,1134,4352691,0,54723,43957,16375,4,2012/06/28 00:00:00+00,7676,77200
-81.516018,31.7527410000001,67,67,GCOMP1058,RICEBORO,GA HIGHWAY 119,RICEBORO,GA,31323,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LIBERTY,13179,USA,31.752741,-81.516018,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/10 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://ixsnp.sonetpremier.com/,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",7,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,1,7684,-999,1522,172873,647,10,1,2012/05/10 00:00:00+00,0,0
-79.838581,39.7476600000001,68,68,GCOMP1059,MCCLELLANDTOWN,GANS RD./LAKE LYNN RD.,MC CLELLANDTOWN,PA,15458,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FAYETTE,42051,USA,39.74766,-79.838581,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/11/04 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,1,225,199456,0,4075,0,0,0,1970/01/01 00:00:00+00,194,-999
-76.925377,39.2666080000001,69,69,GCOMP106,NO. 190 ELLICOTT CITY,11910 CARROLL MILL RD.,ELLICOTT CITY,MD,21042,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HOWARD,24027,USA,39.266608,-76.925377,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/25 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,12,29250,37772316,3294813,4330283,1254802,66642,11,2012/04/01 00:00:00+00,0,0
-112.69992905,42.8177299500001,70,70,GCOMP1060,POCATELLO,GAS LINE RD,POCATELLO,ID,83204,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,POWER,16077,USA,42.81772995,-112.69992905,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/14 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.northwest.williams.com/,NORTHWEST PIPELINE GP,37,NORTHWEST PIPELINE GP,WITHIN 40 FEET,4,9400,7974298,1041779,544301,363019,17841,4,2012/03/18 00:00:00+00,0,0
-81.501274,38.194687,71,71,GCOMP1061,CHEYLAN,GAS PLANT RD OFF EXIT 85 ON WV TURNPIKE,CHEYLAN,WV,25035,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,KANAWHA,54039,USA,38.194687,-81.501274,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC DOCKET CP10-448-000, WEST VIRGINIA DEPARTMENT OF ENVIRONMENTAL PROTECTION, CORPORATE WEBSITE",2015/08/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,1,4735,24112778,2470,43539,793,19,0,1970/01/01 00:00:00+00,0,0
-97.8554235129999,27.7478974220001,72,72,GCOMP1062,#1 - AGUA DULCE,GILLRINA RD/ CO RD 32,ROBSTOWN,TX,78330,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NUECES,48355,USA,27.747897422,-97.855423513,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/03 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,12,17800,19476461,566098,1103230,206134,12457,3,2012/05/05 00:00:00+00,0,0
-87.250065,37.259505,73,73,GCOMP1063,GRAHAM LAKE FIELD,GOSSETT LANE & HIGHWAY 601,GREENVILLE,KY,42345,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MUHLENBERG,21177,USA,37.259505,-87.250065,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/27 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://infopost.bwpmlp.com/,"TEXAS GAS TRANSMISSION, LLC",18,"TEXAS GAS TRANSMISSION, LLC",WITHIN 40 FEET,2,990,3374282,7108,26108,3006,0,0,1970/01/01 00:00:00+00,0,0
-77.161215,39.8645020000001,74,74,GCOMP1064,GETTYSBURG,GRANITE STATION RD. & GREENAMYER LANE,HUNTERSTOWN,PA,17325,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ADAMS,42001,USA,39.864502,-77.161215,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/29 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,4,7500,10697018,160308,250725,56655,8632,4,2012/11/18 00:00:00+00,11624,-999
-82.0357339999999,37.65455,75,75,GCOMP1065,GRANT,GRANT BRANCH RD. & US-52,DELBARTON,WV,25670,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MINGO,54059,USA,37.65455,-82.035734,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/28 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.columbiapipeinfo.com/,"COLUMBIA GAS TRANSMISSION,LLC",21,"COLUMBIA GAS TRANSMISSION,LLC",WITHIN 40 FEET,2,9000,10541344,0,219923,0,17296,2,2012/09/08 00:00:00+00,2703385,48395160
